<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.13	15:35:00	2569.51	2570.92	2569.27	2569.53	963	0	9
2024.09.13	15:40:00	2569.48	2571.54	2568.47	2571.39	1352	0	9
2024.09.13	15:45:00	2571.38	2573.15	2571.08	2572.49	1162	0	9
2024.09.13	15:50:00	2572.51	2573.66	2571.89	2573.28	1228	0	9
2024.09.13	15:55:00	2573.26	2575.89	2572.97	2575.82	1469	0	9
2024.09.13	16:00:00	2575.83	2576.17	2573.44	2574.85	1591	0	11
2024.09.13	16:05:00	2574.86	2577.11	2574.47	2575.10	1758	0	11
2024.09.13	16:10:00	2575.09	2577.43	2575.00	2576.52	1614	0	11
2024.09.13	16:15:00	2576.54	2580.48	2575.81	2580.16	1507	0	9
2024.09.13	16:20:00	2580.16	2581.11	2579.25	2580.92	1795	0	14
2024.09.13	16:25:00	2580.93	2581.17	2576.78	2577.00	1947	0	10
2024.09.13	16:30:00	2577.00	2580.37	2576.41	2580.19	2274	0	13
2024.09.13	16:35:00	2580.20	2581.88	2577.59	2580.73	2115	0	13
2024.09.13	16:40:00	2580.71	2583.43	2580.62	2582.78	1985	0	9
2024.09.13	16:45:00	2582.79	2583.23	2579.20	2581.41	2445	0	9
2024.09.13	16:50:00	2581.40	2581.73	2577.32	2579.39	2219	0	11
2024.09.13	16:55:00	2579.45	2579.49	2576.07	2578.08	1523	0	9
2024.09.13	17:00:00	2578.07	2578.17	2573.16	2577.66	2551	0	14
2024.09.13	17:05:00	2577.64	2578.11	2573.61	2577.16	2236	0	12
2024.09.13	17:10:00	2577.13	2578.37	2574.21	2576.82	2346	0	11
2024.09.13	17:15:00	2576.87	2577.89	2575.17	2575.54	1701	0	9
2024.09.13	17:20:00	2575.61	2577.86	2574.98	2577.14	1648	0	9
2024.09.13	17:25:00	2577.13	2579.26	2575.39	2577.84	1963	0	9
2024.09.13	17:30:00	2577.86	2579.19	2577.04	2578.12	1716	0	10
2024.09.13	17:35:00	2578.10	2578.70	2576.43	2578.26	1487	0	10
2024.09.13	17:40:00	2578.31	2580.23	2578.21	2579.36	1405	0	9
2024.09.13	17:45:00	2579.36	2580.05	2578.11	2578.55	1455	0	11
2024.09.13	17:50:00	2578.54	2579.05	2577.30	2577.92	1477	0	9
2024.09.13	17:55:00	2577.93	2579.34	2576.89	2578.38	1293	0	9
2024.09.13	18:00:00	2578.39	2578.52	2574.55	2574.67	1599	0	9
2024.09.13	18:05:00	2574.71	2577.48	2574.02	2577.17	1702	0	11
2024.09.13	18:10:00	2577.10	2577.45	2574.30	2574.87	1346	0	9
2024.09.13	18:15:00	2574.82	2576.32	2573.74	2575.41	1958	0	9
2024.09.13	18:20:00	2575.44	2578.51	2574.56	2577.37	1702	0	9
2024.09.13	18:25:00	2577.39	2578.29	2577.01	2577.36	1507	0	9
2024.09.13	18:30:00	2577.37	2579.44	2577.12	2578.82	1270	0	9
2024.09.13	18:35:00	2578.82	2579.70	2577.98	2578.74	1165	0	11
2024.09.13	18:40:00	2578.75	2579.43	2577.97	2578.88	1125	0	9
2024.09.13	18:45:00	2578.87	2579.33	2578.46	2579.01	1028	0	10
2024.09.13	18:50:00	2579.01	2581.52	2578.88	2581.11	1095	0	10
2024.09.13	18:55:00	2581.13	2582.48	2580.81	2582.27	1209	0	9
2024.09.13	19:00:00	2582.22	2583.16	2581.26	2582.76	1083	0	15
2024.09.13	19:05:00	2582.81	2585.17	2582.75	2583.74	1376	0	17
2024.09.13	19:10:00	2583.77	2584.10	2582.59	2583.31	1093	0	15
2024.09.13	19:15:00	2583.32	2584.82	2583.32	2584.79	1020	0	13
2024.09.13	19:20:00	2584.78	2584.78	2581.66	2582.29	1099	0	14
2024.09.13	19:25:00	2582.31	2583.80	2582.07	2582.50	974	0	16
2024.09.13	19:30:00	2582.50	2582.96	2581.44	2582.80	822	0	11
2024.09.13	19:35:00	2582.80	2583.36	2581.26	2581.53	885	0	12
2024.09.13	19:40:00	2581.54	2581.82	2580.08	2580.49	985	0	11
2024.09.13	19:45:00	2580.47	2582.90	2580.15	2581.89	823	0	11
2024.09.13	19:50:00	2581.90	2583.65	2581.58	2583.65	707	0	11
2024.09.13	19:55:00	2583.67	2584.62	2583.42	2584.34	908	0	11
2024.09.13	20:00:00	2584.33	2585.47	2583.19	2585.40	1005	0	11
2024.09.13	20:05:00	2585.41	2586.06	2584.49	2584.62	722	0	17
2024.09.13	20:10:00	2584.61	2584.61	2582.76	2583.67	969	0	16
2024.09.13	20:15:00	2583.67	2584.58	2583.41	2583.87	677	0	12
2024.09.13	20:20:00	2583.88	2584.34	2582.74	2584.32	891	0	11
2024.09.13	20:25:00	2584.30	2584.34	2581.98	2582.39	1004	0	12
2024.09.13	20:30:00	2582.34	2583.71	2582.16	2582.36	965	0	11
2024.09.13	20:35:00	2582.39	2583.32	2582.27	2582.89	729	0	11
2024.09.13	20:40:00	2582.90	2583.05	2581.59	2582.50	919	0	11
2024.09.13	20:45:00	2582.51	2583.04	2581.51	2582.74	773	0	11
2024.09.13	20:50:00	2582.72	2583.54	2582.71	2583.33	969	0	11
2024.09.13	20:55:00	2583.34	2583.42	2582.43	2582.69	1013	0	11
2024.09.13	21:00:00	2582.67	2582.88	2580.81	2581.45	1371	0	11
2024.09.13	21:05:00	2581.49	2583.62	2581.25	2583.44	918	0	11
2024.09.13	21:10:00	2583.45	2583.60	2582.40	2582.57	1222	0	11
2024.09.13	21:15:00	2582.58	2583.94	2581.86	2583.47	871	0	11
2024.09.13	21:20:00	2583.41	2583.46	2581.71	2582.73	714	0	18
2024.09.13	21:25:00	2582.76	2583.52	2582.40	2583.39	537	0	11
2024.09.13	21:30:00	2583.38	2583.85	2582.05	2582.10	491	0	11
2024.09.13	21:35:00	2582.13	2582.47	2581.41	2581.53	593	0	15
2024.09.13	21:40:00	2581.49	2581.78	2581.07	2581.51	765	0	14
2024.09.13	21:45:00	2581.51	2582.66	2580.71	2582.60	571	0	11
2024.09.13	21:50:00	2582.60	2582.87	2581.47	2582.39	734	0	11
2024.09.13	21:55:00	2582.39	2582.60	2581.78	2582.36	697	0	11
2024.09.13	22:00:00	2582.35	2582.35	2580.97	2581.12	827	0	11
2024.09.13	22:05:00	2581.07	2581.77	2580.67	2580.74	424	0	11
2024.09.13	22:10:00	2580.73	2580.80	2578.78	2578.97	676	0	11
2024.09.13	22:15:00	2578.97	2580.06	2578.66	2580.06	644	0	11
2024.09.13	22:20:00	2580.07	2581.83	2580.00	2581.75	484	0	11
2024.09.13	22:25:00	2581.76	2582.36	2581.39	2581.72	392	0	11
2024.09.13	22:30:00	2581.71	2582.02	2580.88	2581.92	387	0	11
2024.09.13	22:35:00	2581.91	2582.59	2581.02	2581.18	389	0	11
2024.09.13	22:40:00	2581.18	2581.75	2580.98	2581.45	446	0	11
2024.09.13	22:45:00	2581.49	2581.90	2581.22	2581.48	393	0	11
2024.09.13	22:50:00	2581.51	2582.57	2581.40	2582.54	465	0	11
2024.09.13	22:55:00	2582.55	2582.95	2582.02	2582.64	660	0	13
2024.09.13	23:00:00	2582.57	2582.88	2581.98	2582.08	476	0	14
2024.09.13	23:05:00	2582.12	2582.53	2581.48	2581.71	306	0	15
2024.09.13	23:10:00	2581.71	2581.78	2580.69	2580.70	218	0	13
2024.09.13	23:15:00	2580.74	2581.14	2580.45	2580.74	175	0	11
2024.09.13	23:20:00	2580.73	2581.16	2580.62	2580.95	135	0	11
2024.09.13	23:25:00	2580.94	2581.30	2580.74	2580.84	231	0	11
2024.09.13	23:30:00	2580.81	2580.85	2580.22	2580.39	182	0	12
2024.09.13	23:35:00	2580.42	2580.46	2579.94	2580.18	131	0	13
2024.09.13	23:40:00	2580.17	2580.65	2579.83	2580.60	137	0	14
2024.09.13	23:45:00	2580.59	2580.77	2580.10	2580.73	197	0	19
2024.09.13	23:50:00	2580.77	2580.80	2579.38	2579.38	235	0	19
2024.09.13	23:55:00	2579.24	2579.24	2577.59	2578.74	259	0	43
2024.09.16	01:00:00	2579.16	2580.58	2578.49	2578.73	567	0	20
2024.09.16	01:05:00	2578.29	2579.54	2577.54	2577.82	558	0	18
2024.09.16	01:10:00	2577.81	2578.59	2577.72	2578.21	197	0	17
2024.09.16	01:15:00	2578.17	2578.63	2577.76	2577.79	193	0	18
2024.09.16	01:20:00	2577.80	2578.38	2577.80	2577.80	193	0	17
2024.09.16	01:25:00	2577.82	2578.62	2577.66	2578.39	370	0	18
2024.09.16	01:30:00	2578.44	2578.93	2578.13	2578.63	310	0	13
2024.09.16	01:35:00	2578.66	2579.09	2578.45	2579.08	234	0	13
2024.09.16	01:40:00	2579.13	2579.85	2578.94	2579.66	210	0	13
2024.09.16	01:45:00	2579.72	2579.91	2579.36	2579.78	217	0	13
2024.09.16	01:50:00	2579.77	2580.21	2579.54	2579.78	245	0	13
2024.09.16	01:55:00	2579.78	2580.45	2579.77	2580.07	352	0	13
2024.09.16	02:00:00	2580.11	2580.15	2578.87	2579.48	256	0	13
2024.09.16	02:05:00	2579.49	2580.21	2579.23	2580.19	193	0	13
2024.09.16	02:10:00	2580.19	2580.34	2579.98	2580.18	158	0	13
2024.09.16	02:15:00	2580.16	2580.28	2579.24	2579.79	208	0	13
2024.09.16	02:20:00	2579.78	2580.03	2579.63	2579.68	249	0	13
2024.09.16	02:25:00	2579.67	2579.93	2579.17	2579.93	233	0	13
2024.09.16	02:30:00	2579.94	2580.05	2578.31	2579.07	613	0	17
2024.09.16	02:35:00	2579.05	2579.48	2578.25	2579.28	403	0	14
2024.09.16	02:40:00	2579.31	2580.20	2578.89	2580.20	412	0	13
2024.09.16	02:45:00	2580.22	2580.32	2578.83	2579.79	406	0	13
2024.09.16	02:50:00	2579.77	2579.91	2579.15	2579.28	305	0	13
2024.09.16	02:55:00	2579.26	2579.28	2578.71	2579.24	374	0	13
2024.09.16	03:00:00	2579.17	2579.75	2578.89	2579.57	415	0	16
2024.09.16	03:05:00	2579.61	2580.95	2579.59	2580.89	363	0	13
2024.09.16	03:10:00	2580.85	2581.68	2580.80	2581.47	319	0	13
2024.09.16	03:15:00	2581.46	2581.65	2580.84	2581.08	224	0	13
2024.09.16	03:20:00	2581.09	2581.12	2580.35	2581.01	280	0	13
2024.09.16	03:25:00	2581.00	2582.37	2580.75	2582.26	375	0	17
2024.09.16	03:30:00	2582.25	2582.25	2581.38	2581.79	328	0	13
2024.09.16	03:35:00	2581.80	2582.16	2580.90	2582.15	305	0	13
2024.09.16	03:40:00	2582.14	2582.14	2581.48	2581.58	228	0	13
2024.09.16	03:45:00	2581.55	2582.10	2581.44	2581.94	134	0	13
2024.09.16	03:50:00	2581.93	2582.32	2581.47	2581.80	303	0	16
2024.09.16	03:55:00	2581.79	2581.81	2581.13	2581.36	311	0	13
2024.09.16	04:00:00	2581.36	2582.49	2581.30	2581.55	453	0	13
2024.09.16	04:05:00	2581.53	2581.59	2580.59	2580.74	418	0	13
2024.09.16	04:10:00	2580.75	2580.93	2579.84	2580.80	296	0	13
2024.09.16	04:15:00	2580.81	2580.84	2580.26	2580.29	213	0	13
2024.09.16	04:20:00	2580.29	2580.93	2580.29	2580.85	207	0	13
2024.09.16	04:25:00	2580.87	2582.25	2580.65	2582.17	234	0	16
2024.09.16	04:30:00	2582.19	2582.77	2581.81	2581.82	281	0	13
2024.09.16	04:35:00	2581.82	2582.89	2581.59	2582.35	768	0	13
2024.09.16	04:40:00	2582.38	2582.61	2581.46	2581.72	488	0	13
2024.09.16	04:45:00	2581.73	2581.83	2580.78	2581.55	297	0	13
2024.09.16	04:50:00	2581.55	2581.71	2581.15	2581.67	331	0	13
2024.09.16	04:55:00	2581.68	2582.56	2581.65	2581.75	484	0	14
2024.09.16	05:00:00	2581.73	2582.73	2581.59	2582.22	609	0	17
2024.09.16	05:05:00	2582.21	2582.45	2581.52	2582.06	598	0	13
2024.09.16	05:10:00	2582.04	2583.35	2582.02	2583.11	585	0	13
2024.09.16	05:15:00	2583.12	2584.47	2582.90	2584.45	504	0	13
2024.09.16	05:20:00	2584.45	2584.85	2583.92	2584.55	503	0	14
2024.09.16	05:25:00	2584.56	2584.76	2584.41	2584.60	416	0	13
2024.09.16	05:30:00	2584.59	2584.80	2583.99	2584.45	354	0	13
2024.09.16	05:35:00	2584.46	2585.01	2584.36	2584.79	459	0	14
2024.09.16	05:40:00	2584.79	2584.93	2584.29	2584.60	332	0	13
2024.09.16	05:45:00	2584.60	2585.13	2584.32	2584.99	316	0	13
2024.09.16	05:50:00	2585.00	2585.61	2584.54	2584.84	347	0	14
2024.09.16	05:55:00	2584.81	2585.95	2584.67	2585.41	362	0	13
2024.09.16	06:00:00	2585.40	2586.05	2585.00	2585.92	347	0	13
2024.09.16	06:05:00	2585.92	2588.97	2585.67	2585.92	953	0	14
2024.09.16	06:10:00	2585.90	2586.23	2584.19	2584.23	950	0	16
2024.09.16	06:15:00	2584.21	2585.38	2583.83	2585.20	769	0	13
2024.09.16	06:20:00	2585.19	2586.57	2584.87	2586.26	501	0	13
2024.09.16	06:25:00	2586.27	2586.28	2585.42	2585.90	407	0	13
2024.09.16	06:30:00	2585.97	2586.39	2585.79	2586.07	445	0	14
2024.09.16	06:35:00	2586.06	2586.45	2585.42	2586.37	450	0	14
2024.09.16	06:40:00	2586.43	2587.16	2585.73	2585.73	450	0	13
2024.09.16	06:45:00	2585.73	2585.95	2585.36	2585.87	375	0	13
2024.09.16	06:50:00	2585.87	2586.46	2585.73	2586.35	353	0	13
2024.09.16	06:55:00	2586.35	2586.46	2586.19	2586.37	324	0	13
2024.09.16	07:00:00	2586.38	2586.54	2585.71	2586.48	278	0	13
2024.09.16	07:05:00	2586.49	2586.55	2585.79	2585.92	379	0	15
2024.09.16	07:10:00	2585.92	2586.27	2585.39	2586.11	326	0	13
2024.09.16	07:15:00	2586.11	2586.75	2585.80	2586.10	281	0	14
2024.09.16	07:20:00	2586.09	2586.12	2585.20	2585.31	305	0	13
2024.09.16	07:25:00	2585.31	2585.79	2585.24	2585.75	273	0	13
2024.09.16	07:30:00	2585.78	2586.06	2585.51	2585.55	207	0	13
2024.09.16	07:35:00	2585.55	2585.75	2585.23	2585.60	137	0	13
2024.09.16	07:40:00	2585.56	2585.61	2584.95	2585.02	375	0	13
2024.09.16	07:45:00	2585.06	2585.74	2585.01	2585.52	331	0	13
2024.09.16	07:50:00	2585.51	2586.13	2585.31	2585.89	275	0	13
2024.09.16	07:55:00	2585.91	2586.28	2585.80	2585.82	230	0	13
2024.09.16	08:00:00	2585.82	2586.31	2585.48	2586.26	322	0	13
2024.09.16	08:05:00	2586.27	2586.29	2585.54	2585.62	199	0	13
2024.09.16	08:10:00	2585.63	2586.27	2585.60	2586.12	270	0	13
2024.09.16	08:15:00	2586.12	2586.70	2586.05	2586.56	220	0	13
2024.09.16	08:20:00	2586.54	2587.53	2586.54	2587.43	329	0	13
2024.09.16	08:25:00	2587.41	2588.63	2587.22	2587.54	593	0	17
2024.09.16	08:30:00	2587.55	2588.72	2587.06	2587.99	385	0	14
2024.09.16	08:35:00	2588.04	2588.42	2587.56	2588.00	495	0	13
2024.09.16	08:40:00	2588.03	2589.24	2587.64	2588.98	399	0	13
2024.09.16	08:45:00	2588.97	2589.47	2588.76	2589.04	420	0	13
2024.09.16	08:50:00	2589.04	2589.04	2588.12	2588.59	419	0	13
2024.09.16	08:55:00	2588.57	2589.03	2588.38	2588.72	448	0	13
2024.09.16	09:00:00	2588.74	2589.61	2588.05	2588.25	705	0	14
2024.09.16	09:05:00	2588.27	2589.32	2588.01	2588.28	511	0	12
2024.09.16	09:10:00	2588.29	2588.29	2586.83	2586.94	862	0	12
2024.09.16	09:15:00	2586.93	2588.77	2586.75	2588.77	627	0	13
2024.09.16	09:20:00	2588.78	2589.04	2587.90	2587.99	685	0	12
2024.09.16	09:25:00	2587.99	2588.55	2587.41	2588.53	544	0	11
2024.09.16	09:30:00	2588.53	2588.70	2586.65	2588.63	683	0	11
2024.09.16	09:35:00	2588.66	2589.40	2588.42	2588.78	695	0	10
2024.09.16	09:40:00	2588.70	2589.09	2588.40	2588.87	867	0	10
2024.09.16	09:45:00	2588.88	2589.66	2587.60	2587.71	974	0	10
2024.09.16	09:50:00	2587.71	2587.92	2586.03	2587.31	836	0	10
2024.09.16	09:55:00	2587.32	2587.35	2585.18	2585.35	945	0	11
2024.09.16	10:00:00	2585.33	2585.60	2583.32	2583.64	1149	0	12
2024.09.16	10:05:00	2583.63	2585.17	2582.79	2583.11	1171	0	12
2024.09.16	10:10:00	2583.09	2583.23	2581.49	2581.72	1185	0	11
2024.09.16	10:15:00	2581.70	2582.38	2580.25	2580.28	1283	0	12
2024.09.16	10:20:00	2580.27	2581.97	2579.58	2581.96	1434	0	11
2024.09.16	10:25:00	2581.97	2583.32	2580.90	2581.08	921	0	10
2024.09.16	10:30:00	2581.07	2582.68	2580.95	2581.94	718	0	10
2024.09.16	10:35:00	2581.95	2582.17	2581.10	2581.50	652	0	10
2024.09.16	10:40:00	2581.52	2583.66	2581.12	2583.44	685	0	11
2024.09.16	10:45:00	2583.44	2584.39	2583.17	2583.42	927	0	12
2024.09.16	10:50:00	2583.41	2583.41	2580.89	2581.89	1112	0	14
2024.09.16	10:55:00	2581.91	2582.98	2581.45	2582.17	947	0	10
2024.09.16	11:00:00	2582.13	2583.18	2581.43	2582.87	1011	0	10
2024.09.16	11:05:00	2582.87	2582.97	2581.93	2582.38	767	0	12
2024.09.16	11:10:00	2582.38	2582.94	2581.68	2582.91	814	0	13
2024.09.16	11:15:00	2582.90	2586.28	2582.90	2585.85	1104	0	12
2024.09.16	11:20:00	2585.81	2586.88	2585.73	2586.39	931	0	11
2024.09.16	11:25:00	2586.39	2587.16	2585.96	2586.96	1076	0	10
2024.09.16	11:30:00	2586.96	2588.24	2586.77	2587.73	1255	0	10
2024.09.16	11:35:00	2587.74	2588.51	2587.46	2588.06	906	0	10
2024.09.16	11:40:00	2588.06	2588.41	2586.53	2587.07	961	0	10
2024.09.16	11:45:00	2587.09	2588.11	2586.66	2587.29	666	0	10
2024.09.16	11:50:00	2587.32	2587.81	2586.85	2587.68	536	0	10
2024.09.16	11:55:00	2587.69	2587.78	2586.76	2586.85	704	0	11
2024.09.16	12:00:00	2586.87	2587.71	2586.62	2587.32	565	0	11
2024.09.16	12:05:00	2587.31	2587.67	2586.57	2587.31	608	0	10
2024.09.16	12:10:00	2587.33	2587.48	2585.83	2586.15	690	0	10
2024.09.16	12:15:00	2586.16	2587.08	2585.82	2586.95	697	0	13
2024.09.16	12:20:00	2586.93	2587.17	2586.50	2587.02	416	0	10
2024.09.16	12:25:00	2586.97	2587.86	2586.61	2587.75	719	0	10
2024.09.16	12:30:00	2587.77	2588.28	2585.62	2585.80	796	0	10
2024.09.16	12:35:00	2585.79	2586.83	2585.72	2586.48	601	0	10
2024.09.16	12:40:00	2586.46	2586.46	2584.27	2585.65	1200	0	10
2024.09.16	12:45:00	2585.65	2586.04	2584.81	2586.03	828	0	10
2024.09.16	12:50:00	2586.01	2586.07	2584.90	2585.03	661	0	10
2024.09.16	12:55:00	2585.02	2585.69	2584.23	2585.60	653	0	10
2024.09.16	13:00:00	2585.60	2586.37	2585.08	2586.19	569	0	11
2024.09.16	13:05:00	2586.18	2586.42	2585.25	2585.48	392	0	10
2024.09.16	13:10:00	2585.48	2585.95	2584.29	2584.54	522	0	10
2024.09.16	13:15:00	2584.54	2585.60	2584.40	2585.08	615	0	10
2024.09.16	13:20:00	2585.07	2585.15	2583.65	2584.00	495	0	10
2024.09.16	13:25:00	2583.99	2584.01	2582.00	2582.10	519	0	10
2024.09.16	13:30:00	2582.09	2582.12	2580.19	2580.25	858	0	12
2024.09.16	13:35:00	2580.28	2580.37	2579.33	2579.73	943	0	10
2024.09.16	13:40:00	2579.71	2579.82	2578.64	2579.24	1094	0	10
2024.09.16	13:45:00	2579.26	2579.94	2578.59	2578.75	759	0	10
2024.09.16	13:50:00	2578.73	2578.73	2575.20	2577.33	1396	0	10
2024.09.16	13:55:00	2577.34	2580.04	2577.29	2579.82	943	0	11
2024.09.16	14:00:00	2579.84	2581.01	2578.75	2580.48	866	0	13
2024.09.16	14:05:00	2580.47	2581.50	2580.37	2581.02	665	0	12
2024.09.16	14:10:00	2581.02	2581.28	2580.55	2580.62	502	0	11
2024.09.16	14:15:00	2580.64	2580.82	2579.92	2580.64	620	0	11
2024.09.16	14:20:00	2580.64	2581.61	2580.57	2581.29	538	0	12
2024.09.16	14:25:00	2581.30	2582.45	2580.92	2582.06	562	0	11
2024.09.16	14:30:00	2582.02	2582.24	2581.22	2581.36	522	0	11
2024.09.16	14:35:00	2581.34	2581.57	2580.63	2580.77	483	0	9
2024.09.16	14:40:00	2580.81	2581.52	2580.11	2580.45	425	0	9
2024.09.16	14:45:00	2580.41	2581.81	2580.07	2581.30	857	0	11
2024.09.16	14:50:00	2581.30	2583.21	2581.29	2582.50	654	0	9
2024.09.16	14:55:00	2582.51	2583.14	2582.07	2583.03	629	0	9
2024.09.16	15:00:00	2583.05	2583.28	2581.43	2581.62	750	0	9
2024.09.16	15:05:00	2581.63	2582.61	2581.11	2582.19	624	0	9
2024.09.16	15:10:00	2582.25	2582.74	2580.93	2582.42	765	0	9
2024.09.16	15:15:00	2582.43	2582.46	2579.83	2581.23	907	0	9
2024.09.16	15:20:00	2581.27	2582.33	2579.99	2581.76	1462	0	11
2024.09.16	15:25:00	2581.76	2582.11	2580.72	2581.47	743	0	9
2024.09.16	15:30:00	2581.45	2582.89	2579.76	2581.82	1161	0	11
2024.09.16	15:35:00	2581.84	2581.87	2578.53	2580.29	1441	0	11
2024.09.16	15:40:00	2580.27	2580.90	2578.69	2580.44	1285	0	9
2024.09.16	15:45:00	2580.43	2580.87	2579.59	2580.56	1183	0	9
2024.09.16	15:50:00	2580.55	2582.19	2579.54	2581.76	1406	0	10
2024.09.16	15:55:00	2581.75	2583.55	2581.42	2583.43	1462	0	9
2024.09.16	16:00:00	2583.42	2584.97	2583.00	2584.31	1155	0	9
2024.09.16	16:05:00	2584.32	2584.84	2583.44	2584.08	1178	0	9
2024.09.16	16:10:00	2584.09	2585.49	2583.83	2585.26	897	0	9
2024.09.16	16:15:00	2585.24	2585.77	2584.31	2584.58	963	0	11
2024.09.16	16:20:00	2584.56	2584.84	2583.39	2584.19	876	0	9
2024.09.16	16:25:00	2584.18	2584.74	2582.81	2583.44	1314	0	9
2024.09.16	16:30:00	2583.37	2585.53	2583.27	2585.37	2192	0	13
2024.09.16	16:35:00	2585.37	2586.33	2581.69	2584.48	2145	0	13
2024.09.16	16:40:00	2584.47	2585.03	2581.23	2582.62	1971	0	11
2024.09.16	16:45:00	2582.70	2586.29	2582.70	2586.08	1777	0	9
2024.09.16	16:50:00	2586.09	2588.78	2585.81	2588.74	1622	0	9
2024.09.16	16:55:00	2588.73	2589.35	2588.23	2588.27	1194	0	10
2024.09.16	17:00:00	2588.22	2588.55	2583.41	2583.98	2406	0	12
2024.09.16	17:05:00	2584.02	2585.18	2580.73	2582.50	1925	0	12
2024.09.16	17:10:00	2582.54	2583.78	2581.11	2581.43	1534	0	9
2024.09.16	17:15:00	2581.44	2581.71	2579.49	2580.10	1307	0	9
2024.09.16	17:20:00	2580.13	2580.48	2578.11	2580.14	1796	0	9
2024.09.16	17:25:00	2580.17	2580.92	2577.72	2579.12	1532	0	9
2024.09.16	17:30:00	2579.11	2579.38	2576.14	2577.12	1864	0	9
2024.09.16	17:35:00	2577.11	2580.01	2576.95	2580.01	1548	0	9
2024.09.16	17:40:00	2579.99	2580.38	2578.40	2578.45	1705	0	9
2024.09.16	17:45:00	2578.38	2580.31	2577.72	2580.31	1131	0	9
2024.09.16	17:50:00	2580.33	2580.61	2578.47	2578.88	1117	0	9
2024.09.16	17:55:00	2578.93	2580.50	2578.87	2580.27	1177	0	9
2024.09.16	18:00:00	2580.29	2581.98	2579.76	2581.09	1255	0	9
2024.09.16	18:05:00	2581.10	2581.25	2579.13	2581.02	1195	0	9
2024.09.16	18:10:00	2581.01	2581.59	2579.79	2581.17	1065	0	9
2024.09.16	18:15:00	2581.18	2581.27	2578.92	2579.40	1216	0	13
2024.09.16	18:20:00	2579.42	2579.47	2577.72	2579.32	1328	0	9
2024.09.16	18:25:00	2579.26	2581.03	2579.26	2580.90	883	0	9
2024.09.16	18:30:00	2580.92	2581.61	2580.22	2581.26	1012	0	9
2024.09.16	18:35:00	2581.25	2581.88	2579.90	2580.71	903	0	9
2024.09.16	18:40:00	2580.69	2580.87	2578.98	2579.43	782	0	9
2024.09.16	18:45:00	2579.45	2580.04	2578.81	2579.73	865	0	9
2024.09.16	18:50:00	2579.73	2580.25	2578.71	2579.74	917	0	9
2024.09.16	18:55:00	2579.73	2580.41	2578.99	2579.98	786	0	9
2024.09.16	19:00:00	2579.98	2580.79	2579.58	2579.97	917	0	9
2024.09.16	19:05:00	2579.91	2581.40	2579.90	2581.09	955	0	14
2024.09.16	19:10:00	2581.08	2581.28	2579.59	2579.90	808	0	14
2024.09.16	19:15:00	2579.93	2581.05	2579.74	2580.99	805	0	14
2024.09.16	19:20:00	2580.98	2581.97	2580.98	2581.62	605	0	13
2024.09.16	19:25:00	2581.62	2582.61	2581.47	2582.26	816	0	14
2024.09.16	19:30:00	2582.26	2582.42	2581.52	2581.85	775	0	15
2024.09.16	19:35:00	2581.86	2582.40	2581.32	2581.50	613	0	15
2024.09.16	19:40:00	2581.52	2582.74	2580.91	2582.62	665	0	14
2024.09.16	19:45:00	2582.62	2583.64	2582.43	2582.84	615	0	13
2024.09.16	19:50:00	2582.85	2583.55	2582.59	2583.40	708	0	13
2024.09.16	19:55:00	2583.39	2584.06	2583.09	2583.68	1011	0	13
2024.09.16	20:00:00	2583.67	2584.14	2582.87	2582.87	713	0	16
2024.09.16	20:05:00	2582.89	2583.67	2582.81	2583.48	469	0	11
2024.09.16	20:10:00	2583.48	2583.63	2582.30	2582.31	541	0	11
2024.09.16	20:15:00	2582.37	2582.69	2581.46	2581.78	494	0	14
2024.09.16	20:20:00	2581.79	2582.14	2581.34	2581.42	623	0	13
2024.09.16	20:25:00	2581.41	2582.86	2581.16	2581.37	996	0	19
2024.09.16	20:30:00	2581.34	2581.49	2580.15	2580.57	733	0	16
2024.09.16	20:35:00	2580.57	2581.28	2579.92	2581.21	433	0	13
2024.09.16	20:40:00	2581.24	2582.14	2581.18	2582.09	455	0	12
2024.09.16	20:45:00	2582.00	2582.64	2581.38	2582.58	523	0	12
2024.09.16	20:50:00	2582.57	2582.60	2581.62	2581.62	547	0	11
2024.09.16	20:55:00	2581.63	2582.75	2581.63	2582.62	572	0	12
2024.09.16	21:00:00	2582.63	2582.86	2581.83	2582.12	534	0	14
2024.09.16	21:05:00	2582.12	2582.30	2581.55	2581.91	392	0	13
2024.09.16	21:10:00	2581.90	2582.14	2581.15	2581.99	524	0	15
2024.09.16	21:15:00	2582.00	2582.20	2580.91	2580.91	526	0	14
2024.09.16	21:20:00	2580.87	2581.22	2580.46	2580.86	477	0	14
2024.09.16	21:25:00	2580.87	2581.88	2580.48	2581.64	410	0	15
2024.09.16	21:30:00	2581.66	2581.78	2581.19	2581.27	342	0	11
2024.09.16	21:35:00	2581.27	2581.65	2581.16	2581.56	334	0	11
2024.09.16	21:40:00	2581.55	2581.84	2581.12	2581.67	393	0	11
2024.09.16	21:45:00	2581.68	2581.76	2580.70	2580.76	412	0	12
2024.09.16	21:50:00	2580.76	2580.95	2580.24	2580.71	431	0	12
2024.09.16	21:55:00	2580.67	2581.06	2580.42	2581.05	445	0	13
2024.09.16	22:00:00	2581.05	2581.44	2580.85	2580.94	321	0	13
